0.13086,0.67048,-0.10156
0.34085,0.32932,-0.4814
-0.38006,0.12982,-0.56684
0.4485,-0.40416,-0.052476
-0.37479,-0.42329,-0.27562
-0.12046,-0.62697,-0.0091004
0.27476,0.62702,-0.14508
-0.33469,0.49254,-0.16604
0.035618,0.17906,-0.2905
-0.40615,-0.064361,-0.016467
0.17784,0.14624,-0.046159
0.51942,0.30365,0.38393
0.50792,-0.33104,0.45529
-0.4271,0.049165,-0.28939
-0.51431,0.25383,0.1011
-0.57062,-0.39898,0.14237
