-0.28496,0.68413,-0.29832
0.20067,0.20276,-0.5914
-0.34097,0.14766,-0.50423
0.23089,-0.44875,-0.28395
-0.41529,-0.37826,-0.22035
-0.30482,-0.69004,-0.073628
0.090071,0.48315,-0.24752
-0.29767,0.38918,-0.045664
-0.041441,0.11458,-0.28054
-0.38817,-0.062083,0.04943
0.014109,-0.017982,0.095224
0.46099,0.2205,0.32045
0.42483,-0.51346,0.47328
-0.37341,0.030927,-0.23357
-0.46106,0.18945,0.10182
-0.50983,-0.43389,0.12969
