0.22482,0.75665,-0.30626
-0.32118,0.27486,-0.4731
0.3088,0.19684,-0.52595
-0.38501,-0.4437,-0.13723
0.35702,-0.40702,-0.3129
0.2058,-0.71305,-0.15449
-0.13765,0.57308,-0.16382
0.30412,0.42733,-0.092923
0.024345,0.11828,-0.23936
0.39029,-0.092515,-0.029978
-0.081776,-0.004092,0.082649
-0.47794,0.19176,0.43037
-0.48432,-0.48417,0.52999
0.36809,0.044021,-0.25567
0.47815,0.14905,0.0012139
0.51488,-0.52155,-0.00073096
