-0.05196,0.70727,-0.12193
-0.29861,0.39239,-0.44849
0.35472,0.18039,-0.54956
-0.42865,-0.34434,-0.16826
0.37412,-0.42651,-0.36267
-0.065765,-0.58036,-0.052114
-0.19529,0.66455,-0.10235
0.36892,0.45828,-0.18808
0.041841,0.17324,-0.22119
0.39052,-0.11277,0.0025498
-0.063873,0.1114,-0.047812
-0.50218,0.36589,0.38471
-0.49792,-0.34671,0.52633
0.42811,0.029709,-0.26225
0.57247,0.14917,0.10668
0.5927,-0.45185,0.16851
