0.29614,0.62493,-0.41002
-0.29438,0.38341,-0.33808
0.33077,0.3423,-0.54571
-0.44761,-0.31437,-0.080614
0.48124,-0.39274,-0.24946
0.0086909,-0.63746,-0.12737
-0.19401,0.6334,-0.16051
0.33377,0.49152,-0.40091
-0.026082,0.31467,-0.31273
0.49715,-0.1337,-0.019001
-0.14309,0.079821,-0.034671
-0.5509,0.26448,0.35264
-0.57351,-0.45502,0.52491
0.38164,0.052369,-0.33859
0.55449,0.25951,0.007503
0.60346,-0.50041,0.032217
